35.5151436595	49.7212011233	71.030287319	35.5151436595	49.7212011233	71.030287319	0.1561910595	0.2085546283	0.1980236016	138.0073698704	3.324074459	26.7270386311	69.3459249546
22.3007901706	31.2211062389	44.6015803413	22.3007901706	31.2211062389	44.6015803413	0.8425109068	0.0472876668	0.3935503606	77.8602320487	29.4201535761	56.7835508884	283.0648868367
2.6457666232	3.7040732725	5.2915332464	2.6457666232	3.7040732725	5.2915332464	0.0153507947	0.5457007627	0.8301857335	119.8916523698	12.074503151	62.247114412	361.9971804156
11.7476155013	16.4466617018	23.4952310026	11.7476155013	16.4466617018	23.4952310026	0.4901017344	0.6010568509	0.9216405614	95.9890447989	19.300502236	22.2789922813	397.7856683295
24.4242320155	34.1939248218	48.8484640311	24.4242320155	34.1939248218	48.8484640311	0.0875389172	0.9617782161	0.5285547935	63.1179878379	25.3551868644	47.7299203749	238.4436096584
30.8394240092	43.1751936129	61.6788480184	30.8394240092	43.1751936129	61.6788480184	0.8794894803	0.2412237557	0.9773683383	44.7616986623	13.8618561523	80.0411877417	382.1267263687
31.9608228616	44.7451520062	63.9216457232	31.9608228616	44.7451520062	63.9216457232	0.3344122783	0.5422083913	0.0105784238	103.1723340723	1.6954443999	89.9592742629	292.6614567636
27.5736151905	38.6030612667	55.147230381	27.5736151905	38.6030612667	55.147230381	0.2684674562	0.4134398517	0.77822618	132.6276723054	13.3392354749	93.3253771083	488.8500673167
26.2997369984	36.8196317978	52.5994739969	26.2997369984	36.8196317978	52.5994739969	0.1146135008	0.7851049441	0.1486967089	117.1029208966	29.1084467258	52.899803825	14.3529933507
25.5600298259	35.7840417563	51.1200596519	25.5600298259	35.7840417563	51.1200596519	0.3107639387	0.7728200274	0.481646851	53.5997164622	1.5237200268	81.0800379399	61.96195523
31.8925749179	44.6496048851	63.7851498359	31.8925749179	44.6496048851	63.7851498359	0.5891107801	0.5451067817	0.595270643	142.9794357466	11.9283447249	80.4199786257	430.5498443759
43.4887589363	60.8842625108	86.9775178726	43.4887589363	60.8842625108	86.9775178726	0.0360231439	0.6197731671	0.6268200193	53.0596442766	29.799819057	14.7432560909	244.2957065924
47.4148317411	66.3807644376	94.8296634823	47.4148317411	66.3807644376	94.8296634823	0.1800483293	0.6938603946	0.5792458934	33.4945271274	20.1352529172	40.2485179157	5.3231621317
36.4105096623	50.9747135272	72.8210193246	36.4105096623	50.9747135272	72.8210193246	0.9805639914	0.8128456862	0.1101026365	41.7778676028	2.2272074677	44.2509680616	354.6422932294
4.3076229691	6.0306721567	8.6152459382	4.3076229691	6.0306721567	8.6152459382	0.2563580645	0.83779487	0.6999870184	46.2983051211	29.7254202857	57.5580825751	467.4802373239
17.9403264197	25.1164569876	35.8806528394	17.9403264197	25.1164569876	35.8806528394	0.749235013	0.1625912772	0.2480832324	146.9008710679	19.5193160118	42.0526744956	378.9391439534
5.2842166688	7.3979033363	10.5684333375	5.2842166688	7.3979033363	10.5684333375	0.6821934568	0.935805541	0.4714300926	32.032496586	18.7880053191	98.3231987754	74.5644996344
14.4389450131	20.2145230183	28.8778900261	14.4389450131	20.2145230183	28.8778900261	0.054157525	0.6051765036	0.3730632038	100.8475978166	19.4698934832	11.1015432997	129.5005774523
4.95156341	6.932188774	9.90312682	4.95156341	6.932188774	9.90312682	0.514907203	0.6100997963	0.7086446353	12.3725376265	22.6587430059	94.0113257424	78.2799186673
16.9649519586	23.7509327421	33.9299039173	16.9649519586	23.7509327421	33.9299039173	0.7039955774	0.6528687282	0.9117410386	68.3682863751	10.4372285223	72.5515497598	79.0460382625
2.8400824159	3.9761153822	5.6801648317	2.8400824159	3.9761153822	5.6801648317	0.708380789	0.2881484987	0.6512817252	15.5292026692	15.7945789987	12.0185634448	47.0780808201
4.004634834	5.6064887676	8.009269668	4.004634834	5.6064887676	8.009269668	0.154198661	0.0182247722	0.1905419231	53.5087869915	0.3926002222	14.3156576873	127.0074680503
39.152565288	54.8135914032	78.305130576	39.152565288	54.8135914032	78.305130576	0.0126839922	0.7096516861	0.8497056754	60.3658391561	28.2751460777	43.7832726443	221.3421230185
49.7058994199	69.5882591879	99.4117988399	49.7058994199	69.5882591879	99.4117988399	0.3639849296	0.1174460889	0.47870744	35.3793895194	16.2001827651	46.8016544034	262.9212674878
20.9096226503	29.2734717104	41.8192453006	20.9096226503	29.2734717104	41.8192453006	0.5368182585	0.4089055399	0.3203898794	86.7864075823	26.0984009079	47.2945664216	128.6090821034
9.6544882965	13.516283615	19.3089765929	9.6544882965	13.516283615	19.3089765929	0.9527586008	0.7446492738	0.5881804023	104.9874504995	4.5830617842	4.4624636896	334.9136845993
46.5262339137	65.1367274792	93.0524678275	46.5262339137	65.1367274792	93.0524678275	0.0293025377	0.2551985912	0.184183556	53.9492819798	28.369327817	98.2842119812	63.7079263275
10.1079828898	14.1511760458	20.2159657797	10.1079828898	14.1511760458	20.2159657797	0.1241253808	0.556443678	0.8925064454	2.6870379847	3.5776325919	63.7037349613	138.5305539672
45.9923464451	64.3892850231	91.9846928901	45.9923464451	64.3892850231	91.9846928901	0.2428458005	0.5467444915	0.7606523114	139.2475484892	4.1488964755	12.6490162381	282.7874052514
25.0739929191	35.1035900868	50.1479858382	25.0739929191	35.1035900868	50.1479858382	0.4302318924	0.8560197572	0.0706352789	109.3116680074	6.0786506564	77.0967771134	42.0467218895
43.7528628358	61.2540079702	87.5057256717	43.7528628358	61.2540079702	87.5057256717	0.3937109281	0.0078637834	0.6144210364	74.1957999429	21.5848609687	78.0863539007	109.8529181143
36.6185398401	51.2659557761	73.2370796802	36.6185398401	51.2659557761	73.2370796802	0.6518066108	0.5350558012	0.1297852755	140.1524209416	9.1452096166	53.1143426761	94.3084537293
18.6328354334	26.0859696068	37.2656708668	18.6328354334	26.0859696068	37.2656708668	0.6267597146	0.0847496655	0.810329022	96.6524598771	11.9618787554	93.451489079	382.2217744115
39.5521691461	55.3730368045	79.1043382921	39.5521691461	55.3730368045	79.1043382921	0.0350780878	0.8063171546	0.253926746	87.3933735351	28.9330420113	47.2062446941	319.6696287018
32.0501631059	44.8702283482	64.1003262117	32.0501631059	44.8702283482	64.1003262117	0.6141837697	0.1777831254	0.8539530342	4.5391393866	26.696296516	19.2649506339	28.1685961166
36.8848243786	51.63875413	73.7696487571	36.8848243786	51.63875413	73.7696487571	0.2737047222	0.3121536572	0.4257018104	100.8841187045	11.1426308456	19.220373895	146.4907477812
45.4205069192	63.5887096868	90.8410138383	45.4205069192	63.5887096868	90.8410138383	0.4857911501	0.8646545671	0.1247523076	75.7241210934	23.6154920117	30.3909880167	214.2664205771
43.5965155837	61.0351218172	87.1930311674	43.5965155837	61.0351218172	87.1930311674	0.6847081075	0.3980157342	0.5233534688	76.7621185744	7.8175211881	29.5617824573	97.7011537306
41.6767625628	58.3474675879	83.3535251256	41.6767625628	58.3474675879	83.3535251256	0.8262146758	0.3304430152	0.6197433683	28.3504566041	29.7785959507	59.9491543145	26.2619068416
1.9638185562	2.7493459787	3.9276371124	1.9638185562	2.7493459787	3.9276371124	0.5260961699	0.8146935946	0.2597286166	106.5030956294	18.040805891	3.6291502786	482.3035875134
22.413976705	31.379567387	44.8279534099	22.413976705	31.379567387	44.8279534099	0.9720254253	0.347808768	0.9484002988	100.4240908645	27.0586988956	53.2063946295	328.6286268766
27.0156171532	37.8218640145	54.0312343065	27.0156171532	37.8218640145	54.0312343065	0.3383918143	0.2670848499	0.9891779194	100.7585186128	13.19680929	81.6709822039	230.7402356852
11.0248724475	15.4348214266	22.0497448951	11.0248724475	15.4348214266	22.0497448951	0.1622314371	0.3185003213	0.9983677369	55.5729134671	21.0580034994	26.8326669257	57.6476858496
42.5224482301	59.5314275222	85.0448964603	42.5224482301	59.5314275222	85.0448964603	0.9627286626	0.8197999026	0.6615556664	14.4420849426	21.3492333709	76.7791624987	179.583174927
40.7821452643	57.0950033701	81.5642905287	40.7821452643	57.0950033701	81.5642905287	0.1704811212	0.715544054	0.1111148079	103.7581470053	24.3581203707	99.4542610579	349.2065337051
37.9639879011	53.1495830615	75.9279758022	37.9639879011	53.1495830615	75.9279758022	0.1922634473	0.3657023764	0.977244154	133.2836727669	22.7656815907	59.3727251021	320.9725923828
46.8832600335	65.6365640469	93.7665200669	46.8832600335	65.6365640469	93.7665200669	0.6205337091	0.5198918899	0.2563931067	148.7372730532	5.9072991292	21.8022688275	149.9138083641
19.8992145794	27.8589004111	39.7984291587	19.8992145794	27.8589004111	39.7984291587	0.8331915719	0.4614648245	0.5567090264	145.2939531883	8.5058881352	85.8066230501	428.0962259296
38.6904603956	54.1666445539	77.3809207912	38.6904603956	54.1666445539	77.3809207912	0.9089062052	0.2617377523	0.3968329398	109.3364621246	13.8993346528	45.8605276615	483.6697456535
1.5755029602	2.2057041443	3.1510059204	1.5755029602	2.2057041443	3.1510059204	0.2632588867	0.7105483729	0.5160272232	63.9427074432	22.1159407563	39.2584865269	338.0907447333
40.1562943229	56.2188120521	80.3125886458	40.1562943229	56.2188120521	80.3125886458	0.3301386935	0.6881039969	0.6330798953	132.6429230799	23.4751532963	97.0817658315	409.1756946557
19.7530074362	27.6542104107	39.5060148724	19.7530074362	27.6542104107	39.5060148724	0.9473699423	0.1349537449	0.0708727304	109.8376016678	4.9539538842	85.995168703	185.9067006683
27.2988285987	38.2183600381	54.5976571973	27.2988285987	38.2183600381	54.5976571973	0.8197796202	0.7576085047	0.6802829131	24.8036180875	9.9586185266	51.5190696492	390.3709056373
19.3572364142	27.1001309798	38.7144728283	19.3572364142	27.1001309798	38.7144728283	0.6638315831	0.2508212219	0.1369283528	112.5166278065	19.2554437663	28.0222682669	29.4587986852
48.2994627984	67.6192479178	96.5989255969	48.2994627984	67.6192479178	96.5989255969	0.3073954477	0.8650586904	0.6999644432	144.6860511844	29.6633322587	83.2326559707	216.4728414404
47.724267912	66.8139750768	95.4485358239	47.724267912	66.8139750768	95.4485358239	0.6851350591	0.2289781912	0.1796659006	67.8469547098	23.2322654051	21.1519702183	451.2962027726
3.8312399283	5.3637358997	7.6624798567	3.8312399283	5.3637358997	7.6624798567	0.9898653907	0.5800364947	0.1228578842	28.9358518605	3.0918401596	66.9981895643	333.1504881395
45.0526677798	63.0737348918	90.1053355597	45.0526677798	63.0737348918	90.1053355597	0.2517449275	0.03589504	0.3832397447	142.1492470244	26.2208627265	69.3064414285	412.1699198981
6.0336434797	8.4471008716	12.0672869595	6.0336434797	8.4471008716	12.0672869595	0.6085831597	0.5277399365	0.1658505594	129.0724692915	6.7779290328	79.9796769831	481.2838951853
22.7314107911	31.8239751076	45.4628215823	22.7314107911	31.8239751076	45.4628215823	0.0949683195	0.4310162572	0.3411758196	7.6085872824	7.5158465849	74.2097442023	372.9330650161
19.3502773764	27.090388327	38.7005547528	19.3502773764	27.090388327	38.7005547528	0.6935843968	0.0446574269	0.9896942814	73.3454680987	24.0570955142	43.5791792897	137.8207556073
26.8687598887	37.6162638441	53.7375197773	26.8687598887	37.6162638441	53.7375197773	0.7364870912	0.3640642648	0.5993994898	116.9139279168	20.5066394216	50.3481558058	443.8392392844
16.8408577169	23.5772008036	33.6817154337	16.8408577169	23.5772008036	33.6817154337	0.7034703895	0.6313976598	0.1387760906	122.7262909819	13.4042248643	29.3301140896	62.6156146557
33.1497787459	46.4096902443	66.2995574919	33.1497787459	46.4096902443	66.2995574919	0.2361481444	0.6628240542	0.3484830079	29.2697975579	9.3689239186	74.5302175943	336.1779168942
24.7273549852	34.6182969793	49.4547099705	24.7273549852	34.6182969793	49.4547099705	0.1024882933	0.4608306976	0.0932182827	138.1754309732	2.1021704868	50.9705819062	231.9467865776
49.7845415565	69.6983581791	99.5690831131	49.7845415565	69.6983581791	99.5690831131	0.3958958593	0.3850540366	0.8150441262	70.8271898956	10.8633708623	72.1091278634	61.0840496571
9.6246223186	13.4744712461	19.2492446372	9.6246223186	13.4744712461	19.2492446372	0.1090696576	0.9672160381	0.856886593	149.6475204206	28.3147390567	64.3252415759	295.0454293604
35.1154486013	49.1616280418	70.2308972026	35.1154486013	49.1616280418	70.2308972026	0.3723203938	0.733108242	0.1061508211	72.7647605626	23.9735757508	46.351851236	379.4245618821
43.2808506783	60.5931909496	86.5617013566	43.2808506783	60.5931909496	86.5617013566	0.9124717573	0.3930429668	0.1763477393	46.1483949754	3.8489668882	24.1720510237	498.8564637618
